[2023-12-12 14:23:30,040] [12892] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/AutoPET2-Submission/radiology; studies: /cvhci/data/AutoPET/AutoPET/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 14:48:20,091] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.1351; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:20,453] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.3608; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:20,454] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SplitDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:20,455] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (CopyItemsd): Time: 0.0011; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:20,668] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.2121; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:20,874] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.2053; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,094] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.2189; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,106] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0108; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,108] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0016; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,109] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,109] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:21,110] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-01-26 14:48:21,110] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-01-26 14:48:24,763] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-01-26 14:48:24,763] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'tumor_for_save', 'background_for_save', 'image_for_save', 'pred']
[2024-01-26 14:48:24,765] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0008; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,767] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0012; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,769] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-01-26 14:48:24,769] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'tumor_for_save', 'background_for_save', 'image_for_save', 'pred']
[2024-01-26 14:48:24,770] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,788] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0181; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,792] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0024; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,792] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-26 14:48:24,860] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0667; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-26 14:48:25,026] [18879] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SaveImaged): Time: 0.1636; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-26 14:48:25,028] [18879] [MainThread] [INFO] (lib.infers.sw_fastedit:285) - Now dumping dict: {'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]]} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_104_clicks.json ...
[2024-01-26 14:48:25,029] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-26 14:48:25,030] [18879] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-26 14:48:25,169] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 8.5518; Pre: 4.4911; Inferer: 3.6454; Invert: 0.0125; Post: 0.2616; Write: 0.1394
[2024-01-26 14:48:25,169] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:370) - Result File: /tmp/tmpdwt2vnll.nrrd
[2024-01-26 14:48:25,170] [18879] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:371) - Result Json Keys: ['label_names', 'latencies', 'centroids']
[2024-01-26 14:51:17,675] [19120] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 14:51:17,912] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 14:51:17,929] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 14:51:17,931] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 14:51:17,932] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 14:51:17,934] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 14:51:17,936] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 14:51:17,944] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 14:51:17,946] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 14:51:17,947] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 14:51:17,949] [19120] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 14:51:17,950] [19120] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
[2024-01-26 14:51:18,261] [19120] [MainThread] [INFO] (main:96) - +++ Using Models: ['sw_fastedit']
[2024-01-26 14:51:18,262] [19120] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs
[2024-01-26 14:51:18,263] [19120] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2024-01-26 14:51:18,274] [19120] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2024-01-26 14:51:18,275] [19120] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2024-01-26 14:51:18,556] [19120] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f05ead79a00>
[2024-01-26 14:51:18,557] [19120] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit_seg => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f063cb0ceb0>
[2024-01-26 14:51:18,558] [19120] [MainThread] [INFO] (main:191) - {'sw_fastedit': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f05ead79a00>, 'sw_fastedit_seg': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f063cb0ceb0>, 'Histogram+GraphCut': <monailabel.scribbles.infer.HistogramBasedGraphCut object at 0x7f05e9650f10>, 'GMM+GraphCut': <monailabel.scribbles.infer.GMMBasedGraphCut object at 0x7f05e96572e0>}
[2024-01-26 14:51:18,559] [19120] [MainThread] [INFO] (monailabel.utils.sessions:51) - Session Path: /home/zmarinov/.cache/monailabel/sessions
[2024-01-26 14:51:18,560] [19120] [MainThread] [INFO] (monailabel.utils.sessions:52) - Session Expiry (max): 3600
[2024-01-26 14:51:18,561] [19120] [MainThread] [INFO] (monailabel.interfaces.app:469) - App Init - completed
[2024-01-26 14:51:18,562] [19120] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2024-01-26 14:51:18,562] [19120] [MainThread] [INFO] (timeloop:42) - Registered job <function MONAILabelApp.on_init_complete.<locals>.run_scheduler at 0x7f05ead02ee0>
[2024-01-26 14:51:18,563] [19120] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2024-01-26 14:51:42,862] [19120] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_104', 'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]], 'label': 'artery', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-26 14:51:42,864] [19120] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_104.nii.gz', 'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]], 'label': 'artery', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-26 14:52:54,644] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: /home/zmarinov/repos/int_med_seg_hub/radiology; studies: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs; conf: {'models': 'sw_fastedit'}
[2024-01-26 14:52:55,002] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2024-01-26 14:52:55,021] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2024-01-26 14:52:55,023] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2024-01-26 14:52:55,024] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2024-01-26 14:52:55,026] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2024-01-26 14:52:55,028] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2024-01-26 14:52:55,035] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2024-01-26 14:52:55,036] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2024-01-26 14:52:55,038] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2024-01-26 14:52:55,040] [19322] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2024-01-26 14:52:55,040] [19322] [MainThread] [INFO] (main:93) - +++ Adding Model: sw_fastedit => lib.configs.sw_fastedit.SWFastEditConfig
[2024-01-26 14:52:55,351] [19322] [MainThread] [INFO] (main:96) - +++ Using Models: ['sw_fastedit']
[2024-01-26 14:52:55,352] [19322] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs
[2024-01-26 14:52:55,353] [19322] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2024-01-26 14:52:55,367] [19322] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2024-01-26 14:52:55,367] [19322] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2024-01-26 14:52:55,661] [19322] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f92ef417b50>
[2024-01-26 14:52:55,661] [19322] [MainThread] [INFO] (main:126) - +++ Adding Inferer:: sw_fastedit_seg => <lib.infers.sw_fastedit.SWFastEdit object at 0x7f93411b6eb0>
[2024-01-26 14:52:55,662] [19322] [MainThread] [INFO] (main:191) - {'sw_fastedit': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f92ef417b50>, 'sw_fastedit_seg': <lib.infers.sw_fastedit.SWFastEdit object at 0x7f93411b6eb0>, 'Histogram+GraphCut': <monailabel.scribbles.infer.HistogramBasedGraphCut object at 0x7f92ee3b80a0>, 'GMM+GraphCut': <monailabel.scribbles.infer.GMMBasedGraphCut object at 0x7f92ee3b8430>}
[2024-01-26 14:52:55,663] [19322] [MainThread] [INFO] (monailabel.utils.sessions:51) - Session Path: /home/zmarinov/.cache/monailabel/sessions
[2024-01-26 14:52:55,663] [19322] [MainThread] [INFO] (monailabel.utils.sessions:52) - Session Expiry (max): 3600
[2024-01-26 14:52:55,664] [19322] [MainThread] [INFO] (monailabel.interfaces.app:469) - App Init - completed
[2024-01-26 14:52:55,665] [19322] [MainThread] [INFO] (timeloop:60) - Starting Timeloop..
[2024-01-26 14:52:55,665] [19322] [MainThread] [INFO] (timeloop:42) - Registered job <function MONAILabelApp.on_init_complete.<locals>.run_scheduler at 0x7f92ee3afe50>
[2024-01-26 14:52:55,666] [19322] [MainThread] [INFO] (timeloop:63) - Timeloop now started. Jobs will run based on the interval set
[2024-01-26 14:52:59,374] [19322] [MainThread] [INFO] (monailabel.endpoints.infer:171) - Infer Request: {'model': 'sw_fastedit', 'image': 'tumor_104', 'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]], 'label': 'artery', 'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'NVIDIA A40', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz'}
[2024-01-26 14:52:59,375] [19322] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:280) - Infer Request (final): {'cache_transforms': True, 'cache_transforms_in_memory': True, 'cache_transforms_ttl': 1200, 'device': 'cuda', 'model': 'sw_fastedit', 'image': '/cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/tumor_104.nii.gz', 'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]], 'label': 'artery', 'result_extension': '.nrrd', 'result_dtype': 'uint8', 'client_id': 'user-xyz', 'description': ''}
[2024-01-26 14:52:59,380] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - PRE - Run Transform(s)
[2024-01-26 14:52:59,381] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - PRE - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names']
[2024-01-26 14:53:02,602] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (LoadImaged): Time: 3.2199; image: torch.Size([400, 400, 284])(torch.float32)
[2024-01-26 14:53:02,603] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureChannelFirstd): Time: 0.0006; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:02,652] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (ScaleIntensityRanged): Time: 0.0485; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:02,663] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SignalFillEmptyd): Time: 0.0101; image: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:02,802] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddEmptySignalChannels): Time: 0.1375; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,162] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (AddGuidanceSignal): Time: 0.359; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,163] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SplitDimd): Time: 0.0002; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,165] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (CopyItemsd): Time: 0.0009; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,381] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.2161; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,606] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.224; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,800] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (SaveImaged): Time: 0.193; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,812] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Orientationd): Time: 0.0107; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,814] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Spacingd): Time: 0.0016; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,815] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (Identityd): Time: 0.0; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,815] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - PRE - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:03,816] [19322] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:504) - Inferer:: cuda => SlidingWindowInferer => {'roi_size': (128, 128, 128), 'sw_batch_size': 16, 'overlap': 0.25, 'mode': gaussian, 'sigma_scale': 0.125, 'padding_mode': constant, 'cval': 0.0, 'sw_device': None, 'device': None, 'progress': False, 'cpu_thresh': None, 'buffer_steps': None, 'buffer_dim': -1, 'with_coord': False, 'roi_weight_map': None}
[2024-01-26 14:53:03,816] [19322] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:432) - Infer model path: /home/zmarinov/repos/int_med_seg_hub/radiology/model/pretrained_sw_fastedit.pt
[2024-01-26 14:53:07,467] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - INV - Run Transform(s)
[2024-01-26 14:53:07,467] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - INV - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'tumor_for_save', 'background_for_save', 'image_for_save', 'pred']
[2024-01-26 14:53:07,470] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Spacingd): Time: 0.0019; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,472] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - INV - Transform (Orientationd): Time: 0.0012; image: torch.Size([2, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,473] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:76) - POST - Run Transform(s)
[2024-01-26 14:53:07,474] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:77) - POST - Input Keys: ['cache_transforms', 'cache_transforms_in_memory', 'cache_transforms_ttl', 'device', 'model', 'image', 'tumor', 'background', 'label', 'result_extension', 'result_dtype', 'client_id', 'description', 'image_path', 'label_names', 'image_meta_dict', 'latencies', 'image_0', 'image_1', 'image_2', 'tumor_for_save', 'background_for_save', 'image_for_save', 'pred']
[2024-01-26 14:53:07,475] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,494] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (Activationsd): Time: 0.0185; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([2, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,497] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (AsDiscreted): Time: 0.0023; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([1, 400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,497] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SqueezeDimd): Time: 0.0001; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.float32)
[2024-01-26 14:53:07,567] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (EnsureTyped): Time: 0.0689; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-26 14:53:07,729] [19322] [MainThread] [INFO] (monailabel.interfaces.utils.transform:122) - POST - Transform (SaveImaged): Time: 0.1607; image: torch.Size([3, 400, 400, 284])(torch.float32); pred: torch.Size([400, 400, 284])(torch.uint8)
[2024-01-26 14:53:07,730] [19322] [MainThread] [INFO] (lib.infers.sw_fastedit:289) - Now dumping dict: {'tumor': [], 'background': [[153, 216, 154], [180, 247, 154], [244, 206, 190], [183, 191, 189], [162, 238, 189], [204, 209, 157], [184, 203, 157], [208, 230, 191], [145, 172, 186], [260, 217, 134]]} to file /cvhci/data/AutoPET/AutoPET/user_study_volumes_theresa/imagesTs/labels/final/tumor_104_clicks.json ...
[2024-01-26 14:53:07,732] [19322] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:604) - Writing Result...
[2024-01-26 14:53:07,733] [19322] [MainThread] [INFO] (monailabel.transform.writer:196) - Result ext: .nrrd; write_to_file: True; dtype: uint8
[2024-01-26 14:53:07,850] [19322] [MainThread] [INFO] (monailabel.tasks.infer.basic_infer:335) - ++ Latencies => Total: 8.4750; Pre: 4.4391; Inferer: 3.6443; Invert: 0.0125; Post: 0.2597; Write: 0.1178
